product_id	rating	buyer_nickname
329	2	danao
329	1	whitney1989
329	1	Alexmai
329	5	KLuca
329	4	CTfanatic315
329	3	leigh
329	2	lolllgan
329	1	gpb2020
329	5	ams321
329	5	Deshale
329	4	clh837
329	3	BeyHiveAquarius
329	2	dianam1262
329	1	pjm89
330	5	ssshi001
330	4	glebegal
330	3	Lillianpenn
330	2	DaniLM
330	1	ShugarFace
330	1	LaraGH1
330	5	kinomoto
330	4	jtbeauty423
330	3	toniking
330	2	glorinda
330	1	pokeyphd
330	5	AndyFA
330	5	lemonnest
330	4	hokulala
330	3	Safehaven
330	2	mrsofarrell
330	1	RachelW91
330	5	skullycat
330	5	trxmc
330	4	linaah
330	3	Cici04
330	2	JRBAR
330	1	2364375936
330	5	MonicaGL
330	5	dmichellejones
330	4	lynnlyn
330	3	JasmineZWang
330	2	zoethereal
330	1	leletom
330	5	SandyStasyn
330	5	lucybrit
330	4	MissNathalie
330	3	LoraMarie
330	2	jinx13
330	1	evmav
330	5	jasbug
330	5	adaidai
330	4	Reglissou
330	3	Alee16
330	2	mystdancer
330	1	Westtx
331	5	thepw
331	4	RaeBae90
331	3	julieandtwocats
331	2	eronele
331	1	redheadkatiea
331	5	CMKouv
331	5	LoganLiz
331	4	theleanover
331	3	smustafa
331	2	norajackiO
331	1	SephoraSyds
331	5	Aledis
331	5	mahimahi1
331	4	AAngel1230
331	3	olioake
331	2	Robin931
331	1	sarahmarienyc
331	5	DaniAdkins
331	5	lms2
331	4	theham
331	3	gkate25
331	2	jmm0630
331	1	Gazelle74
332	5	HanniCoo
332	4	A2d117
332	3	flowerpotgirl
332	2	sanu
332	1	WestCoastGal1
332	5	MeliRock
332	5	shanata
332	4	Kuqezi
332	3	stillatreasure
332	2	kkrosequeen
332	1	Joolsie
332	5	bambinita
332	5	Kathryn416
332	4	jujuz
332	3	mmedior
332	2	rattiec
332	1	TimaK
332	1	LinaArt
332	5	deebutterflies
332	4	Fleebee77l
332	3	valeriep
332	2	GlobalGlam
332	1	jamie10
332	4	yslove
332	5	resultsobsessed
332	4	venus1978
332	3	TownCountryGirl
332	2	momw
332	1	Gazelle74
332	5	sephora1986
332	5	beautylovek
332	4	nikzilla
332	3	tsutsi
332	2	nimo
332	1	momostl
332	5	kutty66
332	5	AnnaValentina
332	4	ekane
333	5	tania7776137
333	4	Harshi20
333	3	Sakurameow
333	2	SaharHime
333	1	Elizabeth1751
333	1	mkjoel
333	5	yas786
333	4	Pegahi
333	3	giannaricci
333	2	DaniDesl
333	1	cata1990
333	3	KamilaBU
333	5	SophieRoses21
333	4	judykardos
333	3	SkinExpert2019
333	2	Skin1207
333	1	ala2319
333	5	inuchan
333	5	SharonBella
333	4	makeupjuunkiee7
333	3	Onyxink77
333	2	imurshorty
333	1	smelo
333	5	BiancaHS
334	5	Fabylax
334	4	StrongBlueinKY
334	3	FNicholas
334	2	madiileighmccor
334	1	MajaT
334	5	Meeksauce
334	5	MaddyK30
334	4	faaithyy
334	3	bisbell
334	2	ktb4021
334	1	Kal94
334	5	sangria5
334	5	Lomere
334	4	JaimeL514
334	3	igirldiva
334	2	JenKate
334	1	phemmephenom
334	5	babynicholas
334	5	YesNina
334	4	chikum
334	3	LiRoRo
334	2	smore4269
334	1	lexiservick
334	4	manofmanynamez
334	5	MLE2
334	4	TayFri
334	3	RUmush
334	2	CodiNolina
334	1	jr324
334	3	JessMoon
334	5	KerryLA
334	4	emilywitts96
334	3	andieto
334	2	amenriquezzz
334	1	tmraz36
334	1	redqueen0510
334	5	CSALZ
334	4	zoebe123
334	3	JKRushton
334	2	KatieHHI
334	1	MeganSkinCare
334	3	honeydoc
334	5	NaturalyKels
334	4	Andyn87
334	3	ThatGuyCare
334	2	shay1011
334	1	FIYAlamb
334	5	bluslady
334	5	Chaew19
334	4	helenax
334	3	GHeid
334	2	jatarapo
334	1	Kahlan03
334	4	cocobear
334	5	Ocasey
334	4	jrx120
334	3	GinaWilliams
334	2	erinnnn101
334	1	ajfiejfaijwe
334	1	LookChicken
334	5	LauraHunter
334	4	ViviB83
334	3	Jacqui93
334	2	Jess6189
334	1	SimplyBold
334	5	Kellie0919
334	4	kepei12
334	3	exoticbeauty1
334	2	angelc1122
334	1	canfern
334	5	Lijia1
334	5	redorchid
334	4	Kailamua
334	3	stellasmommy04
334	2	Starfish1678
334	1	Vashleye
334	1	LMichelle101814
334	5	HK88
334	4	Honey1952
334	3	gnsalkan
334	2	Steph987
334	1	snowbunny88
334	5	CTMom2Three
334	5	EmBrancato
334	4	lauraface90
334	3	makeupdeeiva
334	2	stellarneha
334	1	KWingfield
334	3	kgam
334	5	ElizabethJoy09
334	4	winterbloos
334	3	MommyMaravilla
334	2	Margalee
334	1	ChelKing
334	2	MLM89
334	5	pxllyte
334	4	CoriAmazon
334	3	SecretJoy
334	2	JackieintheCity
334	1	SarahCat9636
334	2	lexdburton
334	5	sscott2169
334	4	laurenmary1227
334	3	melissajane93
334	2	klrose
334	1	thepeculiark
334	2	RoseF1001
334	5	Gigi0098
334	4	BarrelRacer450
334	3	aritta
334	2	jamlight
334	1	Cookie349
334	5	MissShayleeRain
334	5	ranch2709
334	4	Skimbo
334	3	Sena929
334	2	stone98
334	1	LBRM
334	5	JordaneDB
335	5	lotichanai
335	4	notashleeglaser
335	3	BreezyGee
335	2	Audl
335	1	ShazzaB
335	2	NickCole0001
335	5	noreo
335	4	kkkarenn
335	3	xvidy
335	2	Talmin
335	1	cee90
335	5	SophiaRie
335	5	DNDthatsme
335	4	amrphl
335	3	Sobiaa
335	2	kh489
335	1	wildbrand
335	2	msdavido
335	5	BobaSherry
335	4	MaggieH16
335	3	mssnazzy
335	2	AGarcia08
335	1	zingonyou
335	4	mwznrs9
335	5	AJF404
335	4	classygem
335	3	miscasim
335	2	missdianaaa
335	1	jwarr
335	4	Goody90
335	5	new2it
335	4	beautyfreak84
335	3	sixkidsandcrazy
335	2	SaltySweet
335	1	MissySuzie
335	5	rlaw0804
335	5	iwCs
335	4	CadyLynn
335	3	nata1123
335	2	iheoma
336	5	CristinaT620
336	4	ericasw
336	3	noemimi
336	2	Trishattnguyen
336	1	skimmet
336	4	wendi8864
336	5	softsagittarius
336	4	spierce0815
336	3	Lokalu
336	2	keb7128
336	1	LaurenMarie7
336	5	kbeard06
336	5	chedreams
336	4	leya
336	3	LissaM24
336	2	SoniaCandys
336	1	pinksunshinexo
336	1	cchloecollins
336	5	oxgirl
336	4	spin1968
336	3	SeemaH
336	2	TOG1998
336	1	RJaq
336	4	deedeey
336	5	Ceciliaq8
336	4	Jen824
336	3	letyersoulglo
336	2	Shannon333
336	1	kerriezee
336	5	prcarolyn
336	5	Mads23
336	4	vazash
336	3	JVR1990
336	2	LM1212
336	1	KseniyaO
336	5	YM1972
336	5	AJG75
336	4	Joan123
336	3	Nepal
336	2	JLH88
336	1	Epona115
336	4	yolenax
336	5	Pacheco24
336	4	el705
336	3	tijen
337	5	jshell7
337	4	Angelia356
337	3	pinkandgreen
337	2	baybreeze75
337	1	allisonrr
337	5	jleighbrigman
337	5	beanzkim
337	4	haywood
337	3	AmberKramer
338	5	caroline5234
338	4	KLuca
338	3	Ajscetta
338	2	trvlgirl1
338	1	PRDol
338	4	NYCtraveler
338	5	redlock
338	4	brianjamesv
339	5	Namleps04
339	4	nedwardblack
340	5	Likensassfras
340	4	mf444
340	3	beatyinterests
340	2	noosh21
340	1	jamijac
340	1	Goldenberg711
340	5	hchung
340	4	ssarda3
340	3	naturelily
340	2	fatimafnts
340	1	jvankeulen21
340	4	allikitten
340	5	jenniferdbooms
340	4	buzzyee
340	3	tatunga
340	2	BBennett10
340	1	SueBeee
340	5	Ayannac8
340	5	chelz94
340	4	LilCat73
340	3	Lolo622
340	2	GioSmith
340	1	KoriNicole01
340	3	makeuupp
340	5	Bridgiebridge85
340	4	sasa1211
340	3	CJ35
340	2	catymogo
340	1	EvetteA
340	2	naticr
340	5	FeliciaBelle
340	4	schnosi
340	3	flaura99
340	2	Grebnediam
340	1	mdaddieco
340	1	ckowal
340	5	nkbma
340	4	mariandre333
340	3	alessandrabosco
340	2	theycallmeDeeee
340	1	summeri
340	5	MakiyaK
340	5	karinal
340	4	avy1
340	3	nicolegs3
340	2	bulmer
340	1	marya303
340	5	stasiaxo
340	4	farooq
340	3	beautyjunki78
340	2	ElizaT13
340	1	Juls154
340	1	skitabug
340	5	AtomicBlonde77
340	4	shaylee24
340	3	BeyondObsessed
340	2	rivergingko
340	1	evaeva9
340	1	winterscotch
340	5	ahjulia
340	4	purecircuitx
340	3	niniko
340	2	dkbnyc
340	1	Swoozy
340	1	jameyn
340	5	ashlnn
340	4	klrose
340	3	Metalicious13
340	2	LianeP
340	1	Mxggie
340	4	amandadavila
340	5	deedel
340	4	symeraj
340	3	AllyinCali1
340	2	eagerbeaver
340	1	eferrara
340	2	j256lee
340	5	Samgio
340	4	sunshine21
340	3	BeautyNoviceJL
340	2	basicspice
340	1	Auddie1
340	5	SRV0681
340	5	nita3
340	4	misssamsamatha
340	3	mrsofarrell
340	2	makeuplizzee
340	1	Uhhhhcatherine
340	5	oskar27
340	5	TheSpeechie
340	4	peace2u
340	3	CathNewmann
340	2	nelleshoegirl
340	1	melissa666666
340	4	CleanBeauty2016
340	5	sunlitsepia
340	4	angie3384
340	3	Shelly0626
340	2	Cdngrl8
340	1	maminature
340	5	SMBlack1
340	5	RachM89
340	4	mam31791
340	3	yumikonee
340	2	Acs444
340	1	Wxchic
340	2	skidagirl
340	5	MegEB
340	4	xxox
340	3	ericafromcanada
340	2	27veganfemale
340	1	mhackney91
340	5	acookie4u
340	5	drmatx
340	4	SML3
340	3	saena
340	2	LUDD
340	1	kpaulusma
340	4	48N89W
341	5	MintGreenTea
341	4	NoLimitFan
341	3	shacalwil1
341	2	KkkkkkDddddd
341	1	ses113
341	3	BruVorp
341	5	SaraTiffany
341	4	roshnikesel
341	3	eltrayne
341	2	Bebble
341	1	effie214
341	5	Shkya
341	5	butterflyeyes
341	4	loug
341	3	VBeBlessed11
341	2	beautydali
341	1	QueenBii
341	4	VictoriaRod90
341	5	aditiG
341	4	BLADEMACIUBA
341	3	Mspr2132
341	2	criskry
341	1	legalbombshell
341	5	senav
341	5	lxszlm
341	4	mintfairy
341	3	Lexi2102
341	2	lozlarter
341	1	azeezee
341	5	danip249
341	5	Barbara1998
342	5	curtgsu
342	4	starbright88
342	3	SegerCat
342	2	chips
342	1	Ashleebwhite23
342	2	Brujis27
342	5	etan0601
342	4	sailorspoon
342	3	gagnon
342	2	ABWhite21
342	1	celi
342	5	Jazzycakes08
342	5	Blondybmy
342	4	curlyswirlyy
342	3	Ginky1027
342	2	grapefruittogo
342	1	rominey
342	5	enjoyeveryage
342	5	gc97
342	4	cameronrae
342	3	LadyLaBeau
342	2	JadeLil
342	1	JackieeeR
342	5	VALENTlNEBOY
342	5	angie1201
342	4	netbeauty
342	3	Sophie222
342	2	seven13life
342	1	yogajkb
342	4	jantex
342	5	mrshodgepodge
342	4	ek1974
342	3	CorgiMommy
342	2	lap8693
342	1	robynzentilli
342	5	chickijill
342	5	maejlucky7
342	4	CarriB
342	3	nikkiinpa
342	2	natural830
342	1	Caitiemack91
342	5	spiffy
342	5	stephcruz
342	4	Dogfish
342	3	PenelopeJ
342	2	kassy7117
342	1	LauraMarieR
342	4	shizbiz
342	5	Gidget1980
342	4	Ntliya
342	3	KLupo
342	2	elanza
342	1	SusanNB
342	5	lola13
342	5	emcatt
342	4	Cherna17
342	3	janien
342	2	kbkwia
342	1	mimiloves
342	5	christrek
342	5	goodmorning
342	4	Unique200123
342	3	chica1rubia
342	2	newalibi
342	1	mad4makeup72
342	5	gabilovesbeauty
342	5	harmony1977
342	4	stcloudattorney
342	3	makeupmama76
342	2	ELM691
342	1	PugsNPandas
342	1	JennyKinCA
342	5	Ana714
342	4	maggieb81
342	3	caroline85A
342	2	MissMarie2
342	1	prepRI
342	5	rachel791
342	5	dbarroness
342	4	rachenall
342	3	Kitty100
342	2	pantsy66
342	1	julabee
342	5	gol22
342	5	irongirl
342	4	illinigirl54
342	3	70something
342	2	jc16
342	1	judy1256
342	5	SailorGirl33
342	5	great2bagirl
342	4	221223
342	3	Dysan1930
342	2	sunnygator
342	1	Tiff8u
342	5	dnagrl
342	5	britdan
342	4	SueBeee
342	3	jadedldyblu
342	2	flowerland
342	1	Lenutsa
342	4	atdishi
342	5	whosit
342	4	souzi
342	3	annielynn
342	2	mimi01
342	1	lovebeauty4296
342	5	platyfrog
342	5	DanielleA0722
342	4	bms29
342	3	sd100
342	2	mayfayne
342	1	PJBell
342	4	cosunshinegirl4
342	5	luxbeautyluv
342	4	DeDeDe
342	3	stellas
342	2	Leeleex
342	1	doswlsla
342	5	txted
343	5	Sophia0322
343	4	syrupee
343	3	RationalBeauty
343	2	krunce
343	1	MeghanInCali
343	5	lcnve
343	5	naturalwildfree
343	4	sfunk1
343	3	dominiquep
343	2	gnocchibee
343	1	linda86111
343	5	FernandaAdes
343	5	whitelinens
343	4	Sharona29
343	3	lilleee
343	2	TigerFinished
343	1	figgy2008
343	1	JoBeautyAddct
343	5	lippielovrr
343	4	greatgatsby
343	3	Cinderela
343	2	Tamara76
343	1	FinickyBeauty
343	5	schnosi
343	5	CPG3
343	4	AsherMode
343	3	keks
343	2	eyerep
343	1	Theduchess22
343	5	cosmeticjunkee
343	5	shay329
343	4	lexatron
343	3	Sass2017
343	2	snorabora
343	1	BeautyMamaof6
343	5	misschikki777
343	5	caezst
343	4	trina86
343	3	ReHightower
343	2	Soniya86
343	1	malbecca
343	5	dkong
343	5	Catbird15
343	4	Nasimba
343	3	Kristone
343	2	Babzilla921
343	1	Sthuxley
343	5	Misty124
343	5	teslove
343	4	meredank
343	3	bellaoo6
343	2	LifeOfNataliah
343	1	LaRoseAu
343	4	huskergirl11
343	5	laninaloca
343	4	Cherryqueen1
343	3	evab8
343	2	DRoasalie
343	1	Laddidaddi
343	5	ransorge
343	5	SteffySanch
343	4	MissEmmaNatalia
343	3	anitasotcha
343	2	jennywasko
343	1	megaforest24
343	1	Pitaaa89
343	5	mrsbrio
343	4	jyoonie
343	3	Quartknee694
343	2	snowleoparddc
343	1	dubee
343	4	freidat
343	5	einsteiin
343	4	vanessa6297
343	3	EAPE
343	2	DSaraM
343	1	TrendySmoothie
343	5	AS286
343	5	BrandyVenable
343	4	babs7777
343	3	wendellf
343	2	Carra3
343	1	CarolynBellaKim
343	4	Deets55
343	5	SamanthaLeighT
343	4	Alanalauren
343	3	sam3131
343	2	DarJo
343	1	SriP
343	5	jhack22
343	5	StephanieLi
343	4	Jodi5868
343	3	tamtamc
343	2	cindyl87
343	1	TiffanL
343	5	spiffy
343	5	Liz55555
343	4	earthgifts
343	3	MyraSays
343	2	brittanykb
343	1	SolCrowns
343	5	rabehnecke
343	5	chelsbm
343	4	leedana
343	3	beautyaddict93
343	2	MNAudiGirl
343	1	sc1892
343	5	ittybittykittty
343	5	Lights95
343	4	NurseNolyn
343	3	Tya8
343	2	Nila741
343	1	Zophael
343	5	marialikesyou
343	5	zeegap
343	4	a15678764
343	3	ZenRay
343	2	sandiegobeauty
343	1	cmira
343	3	Jasmine9876
344	5	81Dee
344	4	kalm
344	3	stealthlegs
344	2	k8vazz
345	5	zulmaval
345	4	corrine2203
345	3	julie8082000
345	2	chie101
345	1	babyblues528
345	3	mmac19
345	5	roboo
345	4	crysztal
345	3	KebdKbso
345	2	Jd6905
345	1	MSHoller
345	5	cookeefe
345	5	brothermusic
345	4	Sfcitychik
345	3	obb3
345	2	munequitablue
345	1	ningjing
345	1	adabell
345	5	GlendaTaggy
345	4	chloserena
345	3	karious
345	2	tothemax
345	1	thannie
345	3	azmar
345	5	jessyj07
345	4	Paper1972
345	3	SisoBeauty
345	2	DeeCDee
345	1	Megs1515
345	5	ak524
345	5	momjeansss
345	4	adeshazo
345	3	HonoluluHoney95
345	2	KylieEliza
345	1	nicnic
345	2	jilly
345	5	Suneila
345	4	AleksandraRouge
345	3	cynt37
345	2	IveyT
345	1	Erhyman
345	3	TripleHHH
345	5	skinc42
345	4	JW128
345	3	joski33
345	2	CAE042603
345	1	Angelica320
345	5	sarahstaysyoung
345	5	AerynVanilla
345	4	allison1912
345	3	swisdom
345	2	ladyloxley
345	1	ashley626
345	5	chrisofierce
345	5	anizyx
346	5	Don05
346	4	Katyanekatit
346	3	AshAtlanta
346	2	QueenYY
346	1	CaitimaeC
346	1	EsteeParede
346	5	Annaeliza
346	4	kylie9
346	3	Nf2007d0c
347	5	curtgsu
347	4	Lori1525
347	3	manga
347	2	DiChesk
347	1	Pem410
347	3	arl0003
347	5	Foooz
347	4	Noorvive
347	3	dsgf
347	2	freshwidow
347	1	PalomitaAA
347	5	skis3
347	5	KayRay098
347	4	Jess666
347	3	Vero63
347	2	Jujufruit
347	1	sephormore
347	5	PalomaLisa
347	5	TheaPaisley
347	4	smitsy
347	3	Katsimz
347	2	KayM12
347	1	duchessmatisse
347	5	JessicaLLWC
347	5	ruby85red
347	4	yuliakaminski
347	3	harem
347	2	SabrinaAM
347	1	Ljuba
347	5	1makeupdiva
347	5	Sharrin
347	4	AlisonSam
347	3	Annettemaru
347	2	Tara85
347	1	chicabonita324
347	5	Donna215
347	5	mmoore1217
347	4	pirategirl
347	3	shenry
347	2	makeupaddct
347	1	anxious
347	5	4thof6
347	5	happyx4
347	4	rodessa
347	3	D916
347	2	Tiff8u
347	1	LaurenCL
347	3	ChicDabbler
347	5	rainydaystorm
347	4	Christy218e
347	3	ValentineNicole
347	2	irisheyes1234
347	1	abett
347	5	vivivian
347	5	wilmaherbie
347	4	krazykimmy
347	3	crist76
347	2	rosidance
347	1	LouLouR
347	4	the09turtle
347	5	sarapatti
347	4	pvbgal
347	3	SewAmy
347	2	nolegirl7
347	1	cruzcatiii
347	5	Mari26
347	5	Idancheese
347	4	sweetpea1810
347	3	phuong
347	2	sbsunshine
347	1	zingaz
347	5	kjinct
347	5	GothGirl1974
347	4	snowysnowy
347	3	nikkinoxious
347	2	JSFlyer
347	1	kustomkitsch
347	5	KateLovesYSL
347	4	MitchG
347	3	KellyDawnDear
347	2	glad
347	1	ciccastars
347	5	lilhunnybee
347	5	LishDish
347	4	fabmissmel
347	3	beautysnob
347	2	Kimi808
347	1	hoppie
347	4	Andieiam
347	5	mumbelina
347	4	missellie13
347	3	mahrukhzehra
347	2	aprlgrl
347	1	adelineeee
347	5	misschickadee
347	5	lele1
347	4	heydanieboy
347	3	cptiger
347	2	HowCharCsIt
347	1	nolachris
347	5	RisingLuna
347	5	Sandramf7
347	4	djshin
347	3	mudkup
347	2	MsCheshireKitty
347	1	redjoyce
347	3	DeniseFrancesca
347	5	allycatz
347	4	ambitionx14
347	3	Edie27
347	2	misscosha
347	1	ardena32
347	5	sd31
347	5	sunshime
347	4	grammywammy
347	3	cdcs
347	2	tweetylyt
347	1	PurdueGal
347	5	lola921
348	5	rosep11
348	4	Daphinater
348	3	Aprilcherry
348	2	TikiChick
348	1	fedcanary
348	2	monibeethree
348	5	seitzzz
348	4	MamaLokshen
348	3	mmamya
348	2	linmar
348	1	noni31
348	5	Missonja
348	5	CCT1
348	4	Jenny5smith
348	3	Isabelrod
348	2	parashpinkmommy
348	1	aleish
348	4	Auroraface
348	5	BayouCityBroad
348	4	starlitsky
348	3	merrie
348	2	thethinmint
348	1	izzy1115
349	5	kas5151
349	4	LAKillam
349	3	atxkcrose
349	2	HFlann
349	1	trina86
349	5	lunacy
349	5	SharonVan
349	4	ag1989
349	3	MsBUENO
349	2	Agua793
349	1	Kimmy12345
349	2	becca1972
349	5	jazzreal
349	4	JoBeautyAddct
349	3	Rednik101
349	2	Serenitym82
349	1	Blakelydurham
349	5	averylayne
349	5	hannahrhe
349	4	Reeeeeeeeeeeee
349	3	merebear387
349	2	Jocelynkb
349	1	Rhea47
349	5	SavSav7
349	5	mascarawiz
349	4	Haleighmc10022
349	3	KellyRNED
349	2	LancomeAddict
349	1	mthen
349	5	TheNik
349	5	shanbanan
350	5	RebelleBeauty
350	4	JPW13
350	3	marisa2
350	2	christineng12
350	1	CB2222
350	2	mf444
350	5	crcox
350	4	lozg
350	3	zannathin
350	2	Vale17
350	1	neversummer
350	3	raivan915
350	5	Cat1102
351	5	zaadi
351	4	kkillie
351	3	MaxGucci
351	2	midwesternsara
351	1	Peteykins
351	5	AdelineNg
352	5	nursesteph1204
352	4	Bellebourjois
352	3	estry
352	2	EEC82
352	1	lil1988
353	5	andyee
353	4	Heather4499
353	3	angelicadz
353	2	monica88820
353	1	Jessiekaur1
353	5	ashlnn
353	5	eliot627
353	4	DanaDane2
353	3	pimpleprevention
353	2	barepaw
353	1	grannybanka
353	5	chargolden
353	5	suzymontreal17
353	4	kristysherrod
353	3	athewinn
353	2	alikatsi
353	1	danim
353	3	CynthiaKH
353	5	NOneRouge
353	4	QueenOfByes
353	3	HappyandClean
353	2	tobyann
353	1	CuriousTanya
353	1	luvmylashes
353	5	kristilou
353	4	Beckygammaphi99
353	3	iambee11
353	2	skwej
353	1	alirhea22
353	4	lisahbears12
353	5	jasminnow
353	4	Jumperrider
353	3	Nell29
353	2	TinkyJr
353	1	mythica79
353	5	MyTopThingsss
353	5	HarlowJBD
353	4	jellow
353	3	tinkerbelll
353	2	kellyb1210
353	1	lovesumsephora
353	5	moxiemitzi
353	5	Becccccca
353	4	maneeluv
353	3	meghanbo
353	2	pinkprincesst
353	1	Chicspace
353	1	KlynnMar
353	5	mormor2GandS
353	4	galaxyrider
353	3	chrystalala
353	2	meezie
353	1	linzerC
353	4	alishakeys
353	5	rockysmom
353	4	kmalex
353	3	maggiethecat00
353	2	Mags81
353	1	lindy0116
353	5	samanatha
353	5	marcelaj
353	4	kkinseyb
353	3	girliegirl123
353	2	etomkat
353	1	barbs33
353	5	TropicalCookie
353	5	Blondegoddess39
353	4	amy5
353	3	aparlakian
353	2	ModernGrl
353	1	SADOLORD
353	5	trixierosa
353	5	ES89
353	4	missyminx
353	3	scarlett78664
353	2	1savanna1
353	1	JennieJen
353	5	guro
353	4	nytina
353	3	JBron
353	2	MeChelle64
353	1	debb0202
353	5	lydiajean
354	5	Fuhnancier
354	4	amybianca79
354	3	AsianIndianRN
354	2	amyjwhipps
354	1	LadyDi07
354	2	LeMiroir
354	5	AngelicaL7
354	4	KKinSD
354	3	Souppe
354	2	IL0v3Paris
354	1	schaboi
354	3	sades21
354	5	Merin0307
354	4	glamcatxxx
354	3	LeaLea10
354	2	LAKillam
354	1	mbede
354	1	skyg79
354	5	simransupra
354	4	madcapdresser
354	3	mcnisler
354	2	besrika
354	1	Fiiiona
354	5	KasiaKa
354	5	lildebbiekay
354	4	mlbcbvrbv
354	3	LizzySparkles
354	2	momofone210
354	1	Livluvia
354	5	katelynberri
354	5	MarleneJayna
354	4	GG395
354	3	Pockyist
354	2	lotusluckii
354	1	yorel123
354	4	DreaMarie23
354	5	AMcKinney
354	4	roselizz123
354	3	Janetkatherine
354	2	jessagui6557
354	1	MonishaM
354	5	lexequitas
354	4	Mukomi
354	3	Ninaj27
354	2	Padyz
354	1	rhea40
354	5	k8edge
354	5	risapanda
354	4	vidaRN
354	3	coleg
354	2	BeautNeeds
354	1	Angee786
354	1	kmag3
354	5	kzasa
354	4	Mingy520
354	3	Guruhair
354	2	sylvitza
354	1	cierracierra
354	4	ladyinroses
354	5	Amypancake
354	4	jk1010
354	3	Rissachu
354	2	Mass21
354	1	Erin2416
354	2	Raqueved
354	5	honeyhexes
354	4	NickiF
354	3	Amy240
354	2	shannony4
354	1	Martianchi
354	2	Kait120
354	5	LaurenMF123
354	4	meebee23
354	3	crystallystal
354	2	karrrington
354	1	homeless
354	2	pndeerin
354	5	0livePrincess
354	4	strikerlove
354	3	isabelle12
354	2	toolaura
354	1	cheesedick
354	1	kyla20
354	5	amancs
354	4	deana101
354	3	sjkp5
354	2	dsmile
354	1	sensitivesandy
354	3	EmileePasseroni
354	5	tllallyrfrnds
354	4	amerie
354	3	kelseyroseg
354	2	marygrace929
354	1	cknecht
354	5	XCVI
354	5	jackie163
354	4	cdcs
354	3	milksteakhard
354	2	SneakyRings
354	1	AllisonUF
354	3	HeatherESmith
354	5	tomriddle
354	4	AshEli343
354	3	Domzi
354	2	Tori042
354	1	Christinky
354	4	JGGG
354	5	ailinhearts
354	4	Nahely
354	3	nikerunnergirly
354	2	oliviarich826
354	1	modernwoman123
354	1	foodieandbeauty
354	5	beautyishealth
354	4	swala33
354	3	lucaskincare
354	2	BellayBarbara
354	1	Madfrank
354	3	DippiP
355	5	JjasmineVK
355	4	beautyqueen711
356	5	leliel
356	4	biancacelesteco
356	3	meowstephmeow
356	2	Makeupgirl49
356	1	naturallove2011
356	1	gaylegalor
356	5	m2019
356	4	laurathe3xplora
356	3	hyperspace
356	2	AineeK
356	1	spikey87
356	5	ljgriff
356	5	ophra
356	4	timsnare2
357	5	CMDevildog
357	4	Millysmimi
357	3	fresh82
357	2	StephanieKoast
357	1	CLalo
357	1	Cookie007
357	5	yumaaa
357	4	bellecoquette
357	3	disulfidebond
357	2	dani811
357	1	danny45skin
357	4	BrynnL
357	5	afeigshopping
357	4	esila
357	3	JakBlak
357	2	Clarion30
357	1	Swetbh
357	5	Northstr
357	5	Chela2280
357	4	martins4ne
357	3	LimsBeauties
357	2	PaxnNat
357	1	ElizaNell
357	5	ajaxw
357	5	quispe
357	4	AlySimone
357	3	jyll1971
357	2	SamanthaTaylor1
357	1	MBP1222
357	4	brandiwright
357	5	denise0126
357	4	mfrances
357	3	inspireme68
357	2	harmonyfb
357	1	jazz47
357	5	jennsreview
357	5	lastdate
357	4	richd76
357	3	ChristinaML
357	2	Gusdpg
357	1	jquiii
357	4	lorrainef
357	5	Suz124
357	4	mammatiff
357	3	mst1
357	2	nanleeindc
357	1	Jenzo777
357	4	kardee5
357	5	calvarez711
357	4	Roo2
357	3	bryansgirl
357	2	scarletsmurf
357	1	KMGonzales
357	4	worldofdani
357	5	aneubaum
357	4	lucyliz
357	3	natann
357	2	Piano2468
357	1	jenna123
357	5	arielrose
357	5	luxlova
357	4	Nicolealysia
357	3	norseofcourse
357	2	LizzyTishNJ
357	1	SouthernBelle08
357	5	bagprincess
357	5	ghrelin
357	4	tammya
357	3	spike
357	2	michelleg17
357	1	bec31
357	5	Iloveskincare5
357	5	Salome1
358	5	editpil
358	4	KimPM
358	3	lalacorinney18
358	2	fadedyouth
358	1	Stefanie0023
358	4	Brujis27
358	5	Chrissa1234
358	4	TheMACIsBack
358	3	PattiG1965
358	2	jeansandboots
358	1	MorningAura
358	5	Alegirl
358	5	nikkiok
358	4	Cakegirl101
358	3	xoLipstickFreak
358	2	irenestella
358	1	mmck07
358	5	noelle521
358	5	CGHK
358	4	queenRen
358	3	YesYesYesYes
358	2	Guilin
358	1	MikeDiMarco
358	3	lizzieland
358	5	Lolo122487
358	4	fc38
358	3	Mystress
358	2	101makeup
358	1	ryleejade21
358	5	snob1
358	5	sarahshter
358	4	LisaFromFlorida
358	3	TorontoISTA
358	2	jessicaalana89
358	1	karenx
358	3	Chantze
358	5	PaxnNat
359	5	LaenaQ
359	4	shardashian
359	3	YunaRocha
359	2	CallmePrissy
359	1	Rachelisaname
359	5	elegance6
359	5	sgracemalone
359	4	wyldfae
359	3	heartbreakkid
359	2	jessicakojayan
359	1	alisoneveritt
359	5	jennmarr
359	5	JadeSelena
359	4	caropop
359	3	Jas3000
359	2	lilyjr
359	1	Nancilou
359	5	SoniaYan
359	5	gs86
359	4	kristenyhan
359	3	mellomere
359	2	jennys5
359	1	Lissahere
359	5	shanellebalboa
359	5	lulabug
359	4	xena2301
359	3	zoeielovesyou
359	2	Amethysces
359	1	AliccVo22
359	5	PaoloXi
359	5	Maga8
359	4	beasu92
